index,Date,cf_200,cf_2000
540,2021-09-28,0.7043036371988489,0.2171252017279111
541,2021-10-01,0.3465671366273445,0.1537079558573307
542,2021-10-03,0.49767918360799734,0.087767846063252
543,2021-10-06,0.2829681348705409,0.0181143244813516
544,2021-10-08,0.1230064825450255,4.363364575023691e-05
545,2021-10-11,0.6667334750366853,0.1158705456094294
546,2021-10-13,0.6852445810563803,0.1554347266914686
547,2021-10-16,0.9423894528385702,0.5795971020198314
548,2021-10-18,0.0400032287604001,0.00022790334619088044
549,2021-10-23,0.00286244707226095,0.0
550,2021-10-26,0.1056503431485902,4.460391337264477e-05
551,2021-10-28,0.28786250563985954,0.0014824284508037236
552,2021-10-31,0.1558735933516385,0.00011845542574370006
553,2021-11-02,0.0032849131235511116,0.0
554,2021-11-05,0.2959235280925621,0.000544737294585594
555,2021-11-07,0.06524606302471894,3.600602685495665e-05
556,2021-11-10,0.0235980355711932,3.569073448034833e-05
557,2021-11-12,0.19472348977187937,0.0023615275391969497
558,2021-11-15,0.1609244027303148,0.0006852900269818149
559,2021-11-17,0.041489496597083106,0.00040629197656015813
560,2021-11-20,0.0,0.0
561,2021-11-22,0.0003022881100251188,0.0
562,2021-11-25,0.258981931952924,0.0038677376037595
563,2021-11-27,0.3607974615844375,0.0162217009154283
564,2021-11-30,0.1095856012819535,0.0004213422392183664
565,2021-12-02,0.0125854097532631,0.0
566,2021-12-05,0.0804056706405017,0.0013021845257764
567,2021-12-07,0.0085268740410062,0.0
568,2021-12-10,0.0619827717095491,3.912894915460656e-05
569,2021-12-12,0.0370842537903822,0.000686381728471952
570,2021-12-15,0.0558634547421658,6.992047093780958e-05
571,2021-12-17,0.02794427114108785,0.0006772633070540164
572,2021-12-20,0.0376274947768716,0.000983421759765899
573,2021-12-22,0.1094583443158405,0.00026963505093012725
574,2021-12-25,0.0,0.0
575,2021-12-27,0.0324793893180721,0.0006011641085644144
576,2021-12-30,0.0036981393045858,0.0
